Seq_ID,ML_pred,class
E_29,0.7422938064114535,exosomal
N_146,0.11887445887445888,non-exosomal
E_146,0.7743809523809524,exosomal
E_233,0.7529813110865742,exosomal
E_227,0.779754266805991,exosomal
N_35,0.16804365079365077,non-exosomal
E_204,0.8420373482726423,exosomal
